transaction_id,transaction_amount,transaction_date,transaction_type,merchant_location,currency,merchant_id,merchant_category,payment_method,customer_id,customer_age,customer_gender,purchase_history,monthly_spending_avg,credit_limit,current_balance,ip_address,device_used,transaction_frequency,is_fraud
25700,1321.864898315283,2024-01-14 11:28:51,in_store,Port Monicabury,USD,24907,groceries,chip,6408,18.0,Male,8,1212.94,19910,5936.88,143.214.117.242,mobile,3,0
8352,,2024-01-19 23:35:22,withdrawal,North Debraview,USD,31674,restaurants,chip,1976,21.0,Male,6,307.39,18204,10965.55,86.52.255.57,mobile,5,0
17124,1833.1276574089536,2024-01-02 23:04:29,online,Bowmanchester,USD,79867,restaurants,contactless,8451,27.0,Male,13,586.6,12317,17155.72,54.169.159.235,tablet,5,0
2944,500.0,2024-01-11 02:48:15,,,EUR,71727,electronics,contactless,4131,24.0,M,8,201.16,7991,14001.03,166.246.202.19,desktop,3,1
13345,,2024-01-18 15:36:53,online,Marcside,USD,54571,restaurants,contactless,2592,32.0,FEMALE,10,255.22,12995,14636.21,179.74.2.117,mobile,3,0
27990,,2024-01-30 03:30:10,online,South John,USD,67264,electronics,contactless,1086,39.0,Male,8,507.9,6661,11793.61,6.64.43.77,tablet,4,0
18634,25.85363879955879,2024-01-17 05:25:05,,North Ralph,EUR,42577,electronics,contactless,8983,29.0,Female,9,988.17,18510,5671.3,38.248.54.203,mobile,7,0
21403,,2024-01-26 12:23:52,withdrawal,Joneschester,USD,41408,travel,magnetic_stripe,6450,,Male,12,220.06,18917,12683.95,40.238.27.70,mobile,7,0
8726,139.1001018321343,2024-01-17 16:27:53,in_store,Theodoreton,USD,67645,electro,chip,7384,47.0,Male,9,622.34,12569,10787.76,173.79.218.244,mobile,6,0
2852,100.0,2024-01-12 10:22:24,in_store,Port Robertport,USD,40462,travel,chip,8492,30.0,Male,7,233.37,9040,7206.45,145.207.162.47,mobile,4,1
11062,128.04960979903433,2024-01-22 04:20:54,online,Christophermouth,usd,95960,groceries,chip,2783,,Male,15,286.55,13694,,146.84.120.110,mobile,2,0
15177,1500.0,2024-01-21 23:59:41,in_store,North Ryan,EUR,23480,electronics,chip,6759,52.0,Male,9,235.08,15400,5479.83,142.128.51.35,mobile,2,1
9139,1967.42166949467,2024-01-15 14:42:13,online,Lake Kendraburgh,USD,59063,travel,contactless,5881,32.0,Male,11,795.56,2594,19338.66,187.127.121.165,mobile,5,0
23272,1619.4389408773043,2024-01-05 02:42:38,online,,USD,76295,Electronics,chip,2114,,Male,11,406.61,13350,14131.06,113.156.42.90,mobile,10,0
11864,561.6109594941164,2024-01-21 05:30:55,,South Richardberg,US,44008,restaurants,contactless,8794,31.0,Female,9,265.78,6699,,183.77.22.107,desktop,5,0
26167,100.0,2024-01-27 03:23:02,in_store,Danielport,USD,42420,travel,contactless,5046,44.0,Male,12,463.3,15075,7196.05,84.255.254.72,mobile,0,1
16896,1451.8060385266645,2024-01-06 11:44:14,online,Lake Anthonyville,USD,60378,electronics,chip,5183,20.0,Male,8,608.21,3654,4025.29,126.198.39.248,tablet,6,0
22322,135.835843683774,2024-01-19 14:12:28,online,Gutierrezfurt,EUR,34788,restaurants,chip,1571,18.0,Female,7,502.15,3499,19484.93,118.131.186.12,mobile,3,0
8305,77.00311209570395,2024-01-04 02:34:17,online,Michaelchester,EUR,31139,electro,contactless,4969,33.0,Male,18,408.85,10621,4400.12,71.105.155.149,mobile,3,0
13820,2000.0,2024-01-11 05:30:06,online,Port Ronald,EUR,50229,travel,contactless,2372,,Female,9,160.25,14112,15245.03,115.174.1.30,mobile,4,1
9817,1000.0,2024-01-21 04:28:28,online,Tranmouth,EUR,60725,electronics,contactless,2725,53.0,Female,7,471.74,1530,8625.03,180.243.221.100,mobile,3,1
20605,492.7285568389252,2024-01-23 04:31:38,in_store,Christinahaven,USD,39495,electronics,contactless,2211,52.0,Male,11,197.13,4185,,80.185.89.234,mobile,4,0
3753,,2024-01-04 00:41:27,online,East Jeremy,EUR,98560,groceries,contactless,1007,35.0,Female,11,702.62,16708,1646.0,96.167.25.144,mobile,11,0
26392,592.2320449665602,2024-01-27 09:34:47,online,Lake Barry,EUR,21141,electronics,chip,2439,,Male,12,390.07,9812,6848.57,113.227.241.158,Phone,4,0
24195,1281.576749502769,2024-01-25 14:29:45,in_store,New Jimmy,GBP,26835,electronics,magnetic_stripe,2250,52.0,Male,8,712.23,14540,5570.13,143.6.53.142,mobile,5,0
10312,150.2270648482426,2024-01-09 03:00:08,,South Danielstad,usd,82065,electro,chip,7407,18.0,FEMALE,16,439.7,4352,13132.48,215.157.4.185,desktop,7,0
3474,1634.7260010623716,2024-01-10 21:09:32,in_store,West Ronald,USD,13620,restaurants,chip,5536,54.0,Female,8,879.09,1876,18050.1,122.141.110.12,mobile,1,0
7500,1405.1688478113424,2024-01-05 00:17:57,in_store,New Paulaview,USD,17914,restaurants,chip,2138,23.0,FEMALE,19,580.44,11942,11002.85,50.134.118.17,mobile,8,0
14035,130.32330833125667,2024-01-07 08:17:59,online,East John,USD,89446,restaurants,contactless,3970,24.0,M,10,628.75,9621,8901.69,39.26.132.105,tablet,4,0
11533,,2024-01-28 11:59:44,in_store,East Danielhaven,USD,35210,electronics,chip,4090,35.0,M,14,237.88,2344,7232.96,97.97.181.84,mobile,1,1
25887,,2024-01-15 21:42:03,online,Wellsborough,gbp,24023,groceries,contactless,3432,54.0,Male,15,346.13,11367,6508.78,82.8.78.203,mobile,6,0
16144,500.0,2024-01-05 17:12:42,online,,USD,76984,electronics,chip,5386,,Female,7,527.04,2405,2379.47,72.132.217.247,Phone,4,1
7213,1748.7309334262316,2024-01-17 01:48:11,online,West Tammy,USD,34918,electronics,chip,6904,28.0,Male,8,697.83,11058,19216.91,31.141.74.201,desktop,5,0
6073,661.5895193422205,2024-01-27 19:59:30,withdrawal,Townsendport,USD,48198,electronics,chip,7563,,Male,8,957.11,9953,14254.46,166.234.149.31,mobile,11,0
21392,782.4773515558005,2024-01-01 00:26:54,online,East Cheryl,USD,58028,travel,chip,1727,,Male,8,808.61,6254,15732.0,99.202.216.188,Phone,1,0
17109,1843.790623842699,2024-01-24 06:37:38,in_store,Hallfurt,EUR,18304,travel,chip,3056,25.0,Male,5,354.39,13990,909.59,94.215.216.44,mobile,3,0
27677,1380.5979596375323,2024-01-09 23:40:15,withdrawal,,USD,85582,electronics,contactless,6013,,Male,8,427.63,13985,5054.14,111.82.133.10,TAB,9,0
8705,5645.146591415146,2024-01-09 02:30:46,online,Lake Kristachester,USD,24002,electronics,chip,3795,39.0,Female,7,821.2,4905,,131.196.236.153,Phone,6,0
14448,882.297023764984,2024-01-02 11:52:58,online,Gravesview,EUR,20674,restaurants,chip,1953,,Female,7,535.3,17510,,115.168.119.106,TAB,6,0
16994,482.4011449102591,2024-01-13 11:24:26,in_store,Thompsonberg,USD,99101,groceries,contactless,7038,24.0,Female,9,280.72,10626,11285.62,85.204.193.214,mobile,8,0
27745,1000.0,2024-01-16 16:24:02,online,Serranoberg,USD,31377,travel,chip,6293,21.0,Female,11,460.36,16209,8245.52,20.153.9.16,mobile,5,1
15948,150000.0,2024-01-19 23:07:55,in_store,Port Justinhaven,USD,25467,electronics,contactless,1841,,Male,10,381.67,6396,7091.0,117.71.191.41,desktop,4,1
12531,,2024-01-14 03:41:45,online,Port Emilystad,GBP,78028,electronics,chip,5534,32.0,FEMALE,12,236.34,3257,7877.76,119.45.224.214,TAB,6,0
16700,475.8585713853241,2024-01-24 06:54:16,online,West Davidberg,gbp,58115,electronics,chip,3331,28.0,Male,16,580.4,8701,17488.89,154.216.206.39,mobile,4,0
6891,2407.942391250501,2024-01-04 01:44:39,online,North John,USD,34376,electronics,magnetic_stripe,6738,,Male,7,281.15,11585,,36.215.213.244,desktop,8,0
2773,,2024-01-26 22:10:30,in_store,Harrisside,USD,31521,electro,contactless,1970,26.0,Male,9,378.61,15856,18481.02,104.84.87.119,mobile,2,1
22975,1351.2915457510128,2024-01-20 07:26:10,online,Jenkinsmouth,USD,77706,restaurants,magnetic_stripe,4367,26.0,Male,12,279.14,12371,,181.57.215.36,desktop,4,0
15426,,2024-01-28 12:02:41,online,Booneport,USD,99479,electro,chip,6973,32.0,Female,11,427.23,3537,4374.1,69.187.238.241,mobile,7,1
2409,1722.435937884919,2024-01-08 04:12:57,online,West Tonya,USD,23021,electronics,chip,2809,,Male,14,744.19,10249,,191.80.159.164,desktop,4,0
4746,,2024-01-27 11:47:51,online,Olivertown,USD,57899,restaurants,chip,3289,36.0,Female,13,437.3,17113,376.03,116.181.126.246,mobile,6,0
16580,2000.0,2024-01-09 06:43:34,in_store,Kellyside,USD,63145,electronics,contactless,8161,,Male,5,602.81,13162,,65.34.55.12,mobile,7,1
5827,726.4340191481557,2024-01-24 05:20:19,online,Port Laura,USD,32188,electronics,chip,9619,18.0,FEMALE,8,533.07,15277,2050.12,76.228.107.7,desktop,7,0
5454,1032.3820787577474,2024-01-14 12:57:04,withdrawal,East Beckyburgh,EUR,52956,travel,contactless,3580,,Female,15,513.84,17627,18925.32,116.218.15.131,desktop,2,0
13125,100.0,2024-01-12 08:49:31,online,Richardport,EUR,49953,groceries,chip,5899,18.0,Male,14,562.84,14309,13965.14,222.62.95.241,mobile,8,1
5475,31.96025788233496,2024-01-25 15:17:14,online,South Jessicaport,USD,60558,travel,magnetic_stripe,1745,,Female,9,620.26,6437,12851.24,23.247.76.225,mobile,6,0
19081,207.5596482262086,2024-01-11 11:27:56,online,,US,48665,restaurants,contactless,1010,36.0,Female,12,553.42,8930,19416.98,159.129.37.96,TAB,4,0
22146,794.81944542396,2024-01-03 10:48:29,in_store,Fordland,GBP,74794,electronics,magnetic_stripe,2305,35.0,Female,5,188.42,18267,31.48,80.145.137.240,mobile,6,0
313,3624.97854067272,2024-01-09 23:17:13,in_store,Port Lisa,gbp,30255,travel,chip,7902,,Male,5,390.54,12081,218.93,214.148.53.170,desktop,2,0
10651,2705.0329017497015,2024-01-01 23:40:41,online,Tommyfort,USD,15474,electronics,chip,7299,31.0,Female,7,724.01,15999,2751.98,113.111.55.227,mobile,8,0
26836,,2024-01-11 02:03:36,online,New Zachary,US,61461,electronics,contactless,7185,35.0,FEMALE,6,600.12,7117,19094.14,100.190.225.194,mobile,5,0
26103,1000.0,2024-01-07 19:05:42,online,Port Daniel,USD,89846,groceries,contactless,9856,33.0,Male,11,757.27,13763,6248.76,100.10.37.53,mobile,7,1
13095,5224.207030569839,2024-01-20 18:44:12,withdrawal,Hannahton,EUR,35874,electronics,chip,2974,48.0,Male,9,983.73,4494,6001.19,210.94.203.108,mobile,7,0
17021,735.5533435487639,2024-01-15 12:23:32,in_store,East Kaitlin,USD,78835,electronics,contactless,5931,,Female,14,202.38,12475,17062.32,129.115.59.60,mobile,5,0
11216,,2024-01-12 06:12:45,online,,gbp,57691,electronics,chip,4217,34.0,FEMALE,12,260.25,15623,10963.9,29.31.213.4,mobile,7,0
6535,,2024-01-29 14:04:38,withdrawal,,EUR,90054,restaurants,chip,9532,33.0,M,11,191.77,3151,,208.124.221.243,mobile,5,1
7579,404.798408103975,2024-01-03 18:46:02,online,Riveraside,USD,14727,electronics,chip,1231,,Female,13,439.91,2523,,200.236.229.230,TAB,5,0
4480,113.04366035796266,2024-01-17 23:30:08,online,Port Brendaport,usd,28074,restaurants,magnetic_stripe,3382,44.0,Male,14,406.33,8846,18967.09,76.130.86.48,mobile,5,0
13848,1625.1314862442603,2024-01-14 22:20:58,in_store,Aliciaville,US,38291,restaurants,contactless,2491,,Male,9,317.01,15456,9143.37,181.208.244.224,mobile,2,0
9009,817.0362359929762,2024-01-25 07:19:00,online,Lewiston,USD,38013,electro,chip,5569,26.0,Male,9,344.41,7658,,162.81.83.16,mobile,5,0
26867,405.20159778661935,2024-01-27 17:46:30,online,Lake Maxport,USD,61560,electronics,chip,7266,42.0,Male,9,195.62,1212,14322.8,140.53.147.40,mobile,3,0
14387,1500.0,2024-01-06 07:45:02,online,Wellsland,USD,17890,restaurants,chip,1025,,Female,14,361.59,10877,16008.45,196.154.90.42,mobile,5,1
20735,1773.2946146801462,2024-01-29 08:00:08,in_store,West Jamiestad,USD,58901,restaurants,contactless,3257,45.0,Female,7,1103.5,14589,10819.61,164.147.199.83,mobile,5,0
26675,500.0,2024-01-27 08:36:54,online,,USD,50981,travel,contactless,9780,,Male,13,665.01,12289,4839.73,172.64.158.89,TAB,3,1
8722,764.3825843750067,2024-01-08 16:01:22,online,Morrisshire,USD,23316,restaurants,contactless,5713,51.0,M,13,218.28,1548,3524.68,30.230.204.168,mobile,7,0
7347,1284.862266431448,2024-01-17 00:20:36,in_store,Johnsontown,USD,93247,travel,contactless,9960,21.0,Male,10,137.41,12629,,186.106.234.114,mobile,6,0
17828,1219.2342219718669,2024-01-26 00:16:12,online,,gbp,72243,travel,chip,1210,35.0,Male,10,306.36,19477,3991.5,178.26.137.203,mobile,3,0
3483,1500.0,2024-01-05 07:36:35,online,Robertbury,USD,74116,travel,chip,3980,39.0,Female,12,351.35,10191,6913.3,42.252.151.175,desktop,5,1
5598,86.5582139310817,2024-01-19 23:22:39,withdrawal,West Abigailchester,gbp,82898,travel,magnetic_stripe,1223,36.0,Male,11,348.36,6248,19425.16,107.77.0.83,mobile,10,0
8811,4742.170576781309,2024-01-22 00:46:51,online,,USD,15554,electronics,chip,9049,44.0,M,6,1027.96,17244,,47.202.71.28,mobile,8,0
20122,1184.3181285027756,2024-01-29 16:24:44,in_store,Port Marcusville,GBP,84630,electronics,chip,2351,25.0,Male,7,601.67,2657,11210.4,78.200.111.3,mobile,4,0
14376,270.3143976361314,2024-01-12 16:13:33,online,Port Angelashire,USD,45838,travel,chip,5176,33.0,Male,10,889.99,1457,16929.47,108.216.227.127,mobile,4,0
19514,,2024-01-19 22:12:56,in_store,Port Lawrence,USD,49654,electronics,contactless,3082,34.0,Male,10,386.31,18751,,53.12.155.197,mobile,4,0
16115,$1000.0,2024-01-11 07:06:15,online,West Ericville,USD,87592,travel,contactless,2861,36.0,Female,13,349.23,6241,12494.27,175.105.117.119,mobile,8,1
14845,939.1711549925025,2024-01-05 11:39:54,online,Brockport,gbp,48903,electronics,contactless,8237,36.0,Male,13,678.65,8450,1957.22,203.65.33.144,mobile,4,0
27047,,2024-01-03 18:42:10,withdrawal,Port Tammy,GBP,88013,Electronics,chip,5833,31.0,Male,8,596.45,13653,,174.153.154.151,mobile,12,0
18347,1000.0,2024-01-16 02:04:37,online,Ronniefort,GBP,72566,groceries,magnetic_stripe,3171,32.0,Male,14,471.81,12727,209.5,38.138.15.12,mobile,5,1
26455,1000.0,2024-01-29 23:16:52,online,New John,USD,18357,travel,chip,8994,31.0,Female,17,556.4,6448,18656.08,172.244.182.209,mobile,2,1
19704,2000.0,2024-01-24 18:27:39,online,,USD,44674,restaurants,magnetic_stripe,9444,29.0,Female,4,515.01,17007,16461.26,82.243.127.108,mobile,7,1
21150,798.4480435033694,2024-01-02 21:32:40,online,East Lauraburgh,USD,99623,restaurants,contactless,3337,29.0,Male,16,366.29,15353,6886.97,16.243.227.134,mobile,4,0
1413,550.7751321828179,2024-01-18 01:33:19,online,Smithfurt,USD,19035,restaurants,magnetic_stripe,7024,25.0,M,8,333.0,7453,6382.46,98.220.156.33,mobile,2,0
1442,100.0,2024-01-17 02:32:20,online,Dickersonland,GBP,25922,travel,chip,1137,29.0,Male,8,431.91,8126,14924.56,52.134.58.156,mobile,8,1
14302,665.7002583847323,2024-01-17 18:32:09,,North Melissafurt,USD,56415,groceries,chip,8584,37.0,Male,9,274.88,11041,17577.43,28.172.163.191,Phone,2,0
18666,479.5335265465589,2024-01-06 21:26:54,online,Christophermouth,USD,96108,travel,chip,2154,33.0,Female,11,347.44,16701,5290.03,106.96.230.75,tablet,8,0
23717,,2024-01-01 23:18:47,in_store,Port Michael,USD,28330,travel,contactless,5453,37.0,Male,9,467.15,14972,15238.17,136.69.11.163,mobile,4,0
3940,$252.7755136329105,2024-01-16 23:48:37,in_store,South Haleyland,EUR,14162,electronics,magnetic_stripe,5783,18.0,Male,11,262.85,10948,7745.44,213.7.197.43,desktop,5,0
4973,100.0,2024-01-09 19:36:44,online,South Damon,USD,66762,electronics,chip,8811,41.0,Female,6,439.71,11247,18873.83,108.40.121.142,mobile,4,1
8787,2173.069799971752,2024-01-27 10:11:30,online,East Tammy,USD,59085,restaurants,chip,6654,37.0,Female,16,530.43,11602,18855.2,84.6.244.199,mobile,3,0
867,2000.0,2024-01-24 12:28:57,online,North Aaron,GBP,47314,electronics,chip,5842,,Male,10,1084.45,7042,11246.93,86.121.152.193,mobile,5,1
13163,567.39142683746,2024-01-21 12:49:36,in_store,East Kyleport,USD,91079,Electronics,chip,4838,47.0,Male,16,906.57,9217,15802.98,52.72.4.66,mobile,3,0
3972,36.56680510128704,2024-01-17 06:30:17,online,Andrewfurt,USD,65612,electronics,chip,3676,,Female,8,151.76,3736,4959.42,56.81.214.56,mobile,4,0
24834,,2024-01-22 13:59:18,in_store,Port Christopher,EUR,37761,restaurants,chip,1381,39.0,Male,8,492.74,9491,18482.69,190.82.89.71,mobile,7,0
3644,2459.0735074376134,2024-01-02 13:57:23,online,East Rhonda,USD,86692,travel,chip,9352,33.0,Female,11,180.5,17946,989.13,163.28.193.64,tablet,4,0
14367,500.0,2024-01-12 09:01:50,online,,US,82641,restaurants,chip,8914,18.0,Female,13,178.32,6547,3588.69,20.138.119.190,tablet,4,1
12760,,2024-01-01 10:44:01,in_store,Lake Michael,gbp,98174,electronics,chip,1155,18.0,Male,7,239.65,18144,,196.223.215.100,mobile,3,0
24285,2179.059901922408,2024-01-12 22:40:28,in_store,Stevensonview,USD,96420,travel,contactless,8902,24.0,Female,18,537.85,1898,,157.230.125.136,mobile,4,0
23402,,2024-01-30 13:11:42,online,Crawfordland,USD,55057,travel,contactless,7583,41.0,Male,4,353.98,1399,,65.168.190.18,desktop,4,1
23919,,2024-01-21 00:25:21,online,Lake Connie,USD,56187,groceries,contactless,2935,25.0,Female,5,366.07,8734,,71.186.136.113,mobile,11,1
23123,,2024-01-28 00:32:33,,East Roger,USD,79727,electronics,magnetic_stripe,6791,31.0,Male,13,565.48,15231,17937.51,74.164.249.170,mobile,4,0
19701,,2024-01-06 15:57:42,online,Cameronport,USD,95598,electronics,contactless,5132,26.0,Male,10,266.66,4157,239.24,123.198.56.255,Phone,7,1
8404,,2024-01-30 14:42:55,online,New Rita,usd,43223,groceries,chip,9370,18.0,Male,14,547.71,11933,7443.88,185.149.144.22,mobile,4,0
10677,43.40602864184198,2024-01-10 04:27:17,in_store,South Chasetown,USD,32946,travel,chip,6844,42.0,Female,9,548.62,6745,19783.18,44.109.54.142,mobile,6,0
22132,375.27191267626625,2024-01-28 13:14:29,online,,USD,25283,travel,chip,6189,34.0,Female,3,465.28,6672,,97.36.133.231,mobile,6,0
1504,1699.0721810200114,2024-01-23 03:03:16,in_store,New Mackenzie,usd,22154,restaurants,chip,2310,35.0,Female,13,898.6,18923,16275.88,162.178.82.15,desktop,6,0
22540,,2024-01-11 19:42:48,online,,US,30819,electronics,contactless,3310,25.0,Male,8,229.78,10011,14292.23,146.203.214.80,mobile,6,0
13582,798.9808796440365,2024-01-15 06:53:29,online,Lake Justinmouth,USD,80876,restaurants,chip,7386,46.0,FEMALE,12,685.57,12913,5936.36,68.215.202.226,TAB,4,0
3287,110.20280976507848,2024-01-04 23:08:15,online,North Andrew,gbp,14052,electronics,contactless,1112,37.0,Male,11,1164.23,19286,6927.38,98.118.85.214,mobile,7,0
12815,500.0,2024-01-28 15:40:39,,Chelseaside,USD,50141,electronics,chip,4676,39.0,Female,9,570.3,19983,8294.27,162.230.236.45,tablet,10,1
8970,19.500174932080135,2024-01-02 09:29:25,online,East Christine,GBP,23452,restaurants,contactless,8380,38.0,Female,15,762.47,3500,9626.92,98.8.64.223,desktop,6,0
5437,143.9972937993157,2024-01-07 19:27:54,online,Port Jeromemouth,USD,15391,travel,chip,2333,33.0,Female,15,454.76,12483,6967.83,117.198.18.166,mobile,6,0
4992,629.2417507548912,2024-01-10 04:04:58,online,North Nathanielland,USD,14287,restaurants,chip,1861,,Male,9,398.53,14928,10650.48,210.242.121.60,mobile,8,0
25377,318.4772892809506,2024-01-23 02:33:33,online,Christinashire,USD,50149,travel,contactless,4688,22.0,Female,18,902.87,11130,2672.87,183.113.57.109,mobile,5,0
14509,215.1828977461618,2024-01-15 00:16:18,online,Matthewville,GBP,72376,travel,chip,3397,42.0,Female,8,319.61,8012,,35.96.153.197,mobile,2,0
23795,,2024-01-20 18:44:38,in_store,Port Juliefort,USD,99304,electronics,chip,8069,22.0,Male,5,204.91,16701,9637.84,80.22.220.95,mobile,5,0
6816,1357.3400353595573,2024-01-10 04:52:11,in_store,East Garyville,EUR,77287,Electronics,contactless,6885,,Male,8,659.92,1688,1690.22,105.44.151.104,desktop,5,0
13530,3387.784033170315,2024-01-18 05:18:49,in_store,New Tinamouth,EUR,51162,travel,contactless,1769,53.0,Male,11,586.12,10622,3139.6,171.110.160.171,desktop,5,0
9070,$1500.0,2024-01-24 00:57:31,online,Calvinbury,USD,39752,restaurants,contactless,1627,21.0,Male,7,898.49,9940,4883.9,43.209.133.10,mobile,5,1
10885,1389.8850110726523,2024-01-18 22:33:41,in_store,,US,54244,restaurants,magnetic_stripe,9558,,Male,16,685.01,8216,4316.67,218.189.206.252,desktop,5,0
22632,4161.6923950815935,2024-01-29 18:05:37,withdrawal,East Colinview,USD,93732,restaurants,chip,3456,33.0,Male,17,253.44,14849,3605.98,97.201.98.221,mobile,4,0
2326,163.95419821268848,2024-01-01 18:55:56,online,Samanthaborough,USD,73074,Electronics,contactless,2377,,Male,8,168.87,14974,,131.35.144.132,mobile,3,0
18210,1500.0,2024-01-03 21:03:13,online,Moraleston,GBP,95798,electronics,contactless,5968,28.0,FEMALE,11,285.38,4937,15874.16,191.64.188.73,tablet,7,1
18006,1796.3448737094213,2024-01-17 15:00:43,,,USD,48307,restaurants,chip,4706,55.0,Female,6,617.15,3378,4171.78,200.5.56.101,mobile,7,0
5338,237.6565167507518,2024-01-08 23:56:28,in_store,Davidbury,USD,62630,restaurants,chip,1999,40.0,Male,9,703.38,1816,10198.54,167.233.92.101,desktop,4,0
5911,100.0,2024-01-16 08:24:16,online,Perezmouth,USD,31009,groceries,chip,2775,31.0,Female,6,206.15,14533,1715.89,82.81.54.171,mobile,4,1
11075,917.3807393349057,2024-01-07 21:28:27,withdrawal,West Erikmouth,usd,10209,restaurants,contactless,6124,31.0,Male,10,463.64,10493,14395.1,191.14.0.132,mobile,3,0
10326,2000.0,2024-01-10 22:09:09,online,West Mark,GBP,86059,electronics,chip,4768,29.0,Male,10,124.31,11992,3917.87,213.230.84.208,mobile,7,1
5283,969.5002944160834,2024-01-29 05:21:21,online,Salazarshire,USD,56239,travel,chip,5243,38.0,Female,13,342.92,3041,2556.29,114.73.234.164,mobile,5,0
10514,585.4139122048986,2024-01-19 08:58:19,withdrawal,,USD,39952,restaurants,chip,5115,22.0,Male,7,279.46,6701,,144.38.93.117,mobile,2,0
3902,2151.1750645271736,2024-01-11 08:44:45,online,Diazton,usd,94778,restaurants,chip,9673,30.0,Female,6,428.91,4920,6424.11,64.222.190.21,desktop,4,0
14708,860.9973431552822,2024-01-01 05:02:31,online,East Joel,USD,31870,restaurants,chip,4570,28.0,Female,7,584.72,5671,,146.195.27.7,Phone,3,0
